UID,Category,ObsDate,Log,Male1ID,FemID,Bird2ID,DisplayShort,DisplayShort_AfterCop,DisplayCode,DisplayCode_AfterCop,Duration,DisplayCode_Raw,DisplayCode_Compressed,DisplayLength,UniqueDisplayElements,Entropy_Unscaled,Entropy_Scaled,Compression_Length,Compression_Ratio
1487,AUDI,2017-11-17,Bare,296,981,NA,Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Swtc;Swtc;Swtc;Swtc;Bow;Bow;Bow;Bow;Bow;Bow;Bow;HafB;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,NA,DDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDIIIIIIIDDBFFFFFFFFFFFFFFFFFIIHHHHHHHHHHHHHHHHIIIIIIIIHHHHIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIHHHHHHHHIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDHHHHHHHHJHHHHHHHHHHHHHHHHIDDDDDDHHHHHHHHDDDDDDDDHHHHDDDDDDDEBFFFFFIIIIIIIIHIIIIIHHHHIIIIIIIIIIIIIIIII,NA,480,,,365,7,1.775890045694544,0.6325847977899904,49,7.448979591836735
1489,AUDI,2017-11-17,Bare,296,294,NA,Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck,NA,IIIIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFDDDIIIII,NA,112.448,,,58,4,1.1295022146529983,0.5647511073264991,20,2.9
1494,SOLO,2017-11-17,Creek,113,NA,NA,Zro;SLAD;HafB;Zro;ALAD;Zro;Bow;ALAD;Zro;SLAD;Zro;Othr;Othr;ALAD;HdBw;Zro,NA,ACEABADBACALLBFA,NA,78.474,,,16,7,2.48345859334435,0.8846257998344363,20,0.8
1496,SOLO,2017-11-17,Creek,113,NA,NA,Swtc;Taf;Taf;Taf;Taf;Taf;Bow;ALAD;HdBw;Zro;Taf;Taf,NA,HJJJJJDBFAJJ,NA,143.5,,,12,6,1.9473387961875537,0.753333479941888,16,0.75
1497,SOLO,2017-11-17,Creek,299,NA,NA,Zro;Zro;ALAD;HdBw;Zro;Zro;Zro;SLAD;ALAD;HdBw;Zro;SLAD;SLAD;SLAD;Zro;Bow;ALAD;HdBw;Zro;Zro;Zro,NA,AABFAAACBFACCCADBFAAA,NA,116.655,,,21,5,1.9766480916739717,0.8512959966444869,18,1.1666666666666667
1507,AUDI,2017-11-17,Luis,296,294,NA,Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck,NA,IIIIIDDDDDDDDBFFFFFFFFFFFFFFFFFDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFI,NA,148.128,,,80,4,1.3635220654463194,0.6817610327231597,24,3.3333333333333335
1513,SOLO,2017-11-18,Bare,296,NA,NA,SLAD;Zro;ALAD;HdBw;HdBw;Zro;Zro;SLAD;Bow;ALAD;HdBw;HdBw;HdBw;Zro;HafB,NA,CABFFAACDBFFFAE,NA,75.453,,,15,6,2.332914563979398,0.9024945481137767,19,0.7894736842105263
1515,SOLO,2017-11-18,Bare,296,NA,NA,Zro;SLAD;Taf;Taf;Taf;SLAD;Taf;Zro;Taf;Taf;HafB;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Bow,NA,ACJJJCJAJJEDDBFFFD,NA,125.934,,,18,7,2.557727778739319,0.9110810174527826,22,0.8181818181818182
1519,AUDI,2017-11-18,Creek,299,981,NA,Taf;Taf;Taf;Neck;Taf;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck,NA,JJJIJDDDDDDDDDDDDDDDDDDBFFFFFFFIIIIIIIIJIIIIJIIIIIJIIIIIIIIIIIIJIIIIIIJIIIDDDDDDDDDDDDDDDDBFFIIIII,NA,204.874,,,98,5,1.7958590497426141,0.7734343943281035,39,2.5128205128205128
1520,SOLO,2017-11-18,Creek,299,NA,NA,ALAD;Zro;Taf;Taf;ALAD;HdBw;Zro;HafB;Bow;Bow;ALAD;HdBw,NA,BAJJBFAEDDBF,NA,127.037,,,12,6,2.5220552088742005,0.9756641375534827,16,0.75
1531,SOLO,2017-11-18,Luis,296,NA,NA,Zro;Swtc;Zro;ALAD;HdBw;HafB;Bow;ALAD;Zro;ALAD;Bow;Bow;HafB;ALAD;HdBw;Zro,NA,AHABFEDBABDDEBFA,NA,121.508,,,16,6,2.452819531114783,0.9488801212514659,20,0.8
1533,COP,2017-11-19,Bare,296,8200,NA,Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;Cop,;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Neck;Neck;Bow;Neck;Neck,DDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBN,IDDDIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIDDDDDDDDDDIIIIIIIIDIIDII,128.068,,,67,3,0.22349355095255533,0.1410087310273057,15,4.466666666666667
1555,SOLO,2017-11-19,Luis,296,NA,NA,HafB;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Mix;Mix;Mix;Mix;Mix;Mix;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Mix;Neck;Neck;Neck;Swtc;Taf;Bow;ALAD;HdBw;HdBw;Zro;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Swtc,NA,EKKKKKKKKKHHHHHHHHIIIHHHHIIKKKKKKHHHHHHIIIKIIIHJDBFFAKKKKKKKKKKKKKH,NA,87.988,,,67,9,2.0754360776002034,0.6547271864968043,39,1.7179487179487178
1558,COP,2017-11-20,Bare,296,8200,NA,HafB;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;Cop,;Neck;Neck;Neck;Neck;Neck;ALAD;HdBw;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Metr;Metr;Metr;Metr;Metr;Metr;Metr;Metr;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,EDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBN,IIIIIBFDIIIIIIIIIIIIIGGGGGGGGIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII,142.85600000000002,,,79,4,0.29311630486428647,0.14655815243214323,18,4.388888888888889
1561,SOLO,2017-11-20,Bare,296,NA,NA,SLAD;Zro;SLAD;HafB;ALAD;HdBw;Zro;Zro;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,CACEBFAADDBFFA,NA,99.977,,,14,6,2.467720100474499,0.9546444483376649,18,0.7777777777777778
1564,SOLO,2017-11-20,Creek,113,NA,NA,Zro;Zro;SLAD;Zro;ALAD;HdBw;Zro;Zro;SLAD;Zro;HafB;Zro;Zro;Bow;ALAD;HdBw;Zro;HafB;Bow;Zro;HafB;Bow;SLAD;HafB;ALAD;Zro,NA,AACABFAACAEAADBFAEDAEDCEBA,NA,185.356,,,26,6,2.303577783083374,0.8911455320689251,22,1.1818181818181819
157,SOLO,2017-09-20,CR,8000,NA,NA,Zro;Zro;Bow;Bow;ALAD;HdBw;Zro;SLAD;Zro;SLAD;Zro;Zro;Zro;ALAD;Zro;Zro;Bow;ALAD;HdBw;Zro;Zro;Zro;Zro;Zro,NA,AADDBFACACAAABAADBFAAAAA,NA,136.26,,,24,5,1.8010981710072647,0.7756907610416923,19,1.263157894736842
1578,SOLO,2017-11-20,Luis,296,NA,NA,Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Taf;Taf;Swtc;Taf;Swtc;Taf;Swtc;Bow;ALAD;HdBw;Zro,NA,HHHJHHJJHJHJHDBFA,NA,89.046,,,17,6,1.9927781074599387,0.7709118050664143,20,0.85
1579,SOLO,2017-11-20,Luis,296,NA,NA,Bow;Bow;ALAD;HdBw;Zro;Zro;Taf;Taf;Taf;Bow;Bow;Bow;ALAD;HdBw;Mix;Zro,NA,DDBFAAJJJDDDBFKA,NA,97.345,,,16,6,2.4300365325772657,0.9400664543100068,20,0.8
1583,AUDI,2017-11-21,Bare,296,8400,NA,Neck;Neck;Taf;Taf;Neck;Neck;Neck;Taf;Taf;Taf;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;ALAD;HdBw;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,NA,IIJJIIIJJJJHHHHHBFIIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFDDIIIIIIIIIIII,NA,169,,,70,6,1.9051127736933486,0.7369982246016559,26,2.6923076923076925
1600,AUDI,2017-11-21,Luis,296,294,NA,Taf;Taf;Taf;Taf;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Taf;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Taf,NA,JJJJJHHHHHHHHIDBFFFFIIHHHHHHHHHHHHHJJIIDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFFFFFIIIJ,NA,201.418,,,82,6,2.276812633437991,0.8807913587925562,32,2.5625
1605,AUDI,2017-11-23,Bare,296,8200,NA,Neck;Neck;Taf;Taf;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Neck;Bow;Bow;Bow;Bow;Bow,NA,IIJJJIIIIIIIHHHHHHHHIIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFDIDDDDD,NA,129.7,,,73,6,1.932571244535531,0.7476206111293219,29,2.5172413793103448
1606,AUDI,2017-11-23,Bare,296,8200,NA,Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf,NA,JIIIIIIIIJIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFHHHHHHHHHHHHHHHHHHHHHHHHHHHJ,NA,140.23,,,83,6,2.0358056955730572,0.7875571483165058,26,3.1923076923076925
1620,SOLO,2017-11-23,Luis,296,NA,NA,Zro;ALAD;Zro;Zro;ALAD;Zro;SLAD;Zro;Bow;Bow;ALAD;HdBw;Zro,NA,ABAABACADDBFA,NA,80.898,,,13,5,1.9877733714879842,0.8560873938623892,17,0.7647058823529411
1621,SOLO,2017-11-23,Luis,296,NA,NA,Zro;ALAD;Zro;SLAD;Zro;ALAD;HafB;Zro;ALAD;SLAD;Bow;Bow;ALAD;HdBw;Zro;Zro,NA,ABACABEABCDDBFAA,NA,115.07,,,16,6,2.2806390622295662,0.8822716235122601,19,0.8421052631578947
1645,SOLO,2017-11-25,Bare,296,NA,NA,Zro;Zro;Zro;SLAD;Zro;SLAD;Zro;Taf;Taf;Zro;SLAD;Bow;Bow;ALAD;HdBw;Zro;SLAD;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Bow;ALAD;HdBw;Zro,NA,AAACACAJJACDDBFACDDDBFFADBFA,NA,167.77299999999997,,,28,6,2.421855367790775,0.9369015477459045,22,1.2727272727272727
1654,SOLO,2017-11-25,FalseLog,980,NA,NA,HafB;Othr;Bow;Bow;ALAD;HdBw;Zro;SLAD;Zro;SLAD;Zro;Othr;Othr;HafB;HafB;ALAD;HdBw;Zro,NA,ELDDBFACACALLEEBFA,NA,145.101,,,18,7,2.7527152789797045,0.9805369664346351,22,0.8181818181818182
1659,SOLO,2017-11-25,Luis,296,NA,NA,SLAD;Zro;SLAD;Zro;ALAD;Zro;SLAD;Zro;SLAD;Zro;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,CACABACACADDBFFA,NA,93.34,,,16,5,2.1556390622295662,0.9283832117695864,18,0.8888888888888888
1660,SOLO,2017-11-25,Luis,296,NA,NA,SLAD;Taf;Zro;Taf;Taf;SLAD;Taf;Taf;ALAD;Zro;Taf;SLAD;Bow;ALAD;HdBw;Zro,NA,CJAJJCJJBAJCDBFA,NA,119.001,,,16,6,2.311278124459133,0.8941244307468018,20,0.8
1661,SOLO,2017-11-25,Luis,296,NA,NA,Othr;Taf;Taf;Zro;SLAD;Taf;Zro;ALAD;Zro;SLAD;Zro;SLAD;Zro;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro,NA,LJJACJABACACADDDBFAA,NA,128.702,,,20,7,2.5261207468426807,0.8998223655280475,23,0.8695652173913043
1662,AUDI,2017-11-26,Bare,296,984,NA,Taf;Taf;Taf;Taf;Taf;Taf;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Bow;Neck;Neck;Neck;Neck;HafB;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Taf;Taf;Taf;Taf,NA,JJJJJJJIIIIIIIIIIIIIIIIIIIIIIIDDDIIIIIIIIIIIIIIIIIIIIHHHHHHIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIJIDIIIIEBFFFFFFFFIIIHHHHHHHHHHHHHHHHHHHHHHHHHHIIIIIIIIIHHHHHHHHHHHHHHIIIIIHHHHHHHIIIIIIIIIJJJJJ,NA,265.84700000000004,,,211,7,1.5359621572896982,0.5471207595525329,40,5.275
1663,AUDI,2017-11-26,Bare,296,981,NA,Neck;Neck;Neck;Neck;Taf;Taf;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;AttC;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,NA,IIIIJJIDDDDDDDDDDDDDDBFFFIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIHHHHHHHHHHHJHHHHHHIDDDDDDDDDDDDDDDDBMDIIIIIIIII,NA,253.353,,,149,7,1.6168569172083291,0.5759360544349272,34,4.382352941176471
1666,SOLO,2017-11-26,Creek,299,NA,NA,ALAD;Zro;Zro;ALAD;Zro;Taf;ALAD;HdBw;Zro;Zro;Zro;Zro;Bow;Bow;ALAD;HdBw;Zro;Zro;Taf,NA,BAABAJBFAAAADDBFAAJ,NA,96.21,,,19,5,2.0095419864445954,0.8654626260259275,20,0.95
1676,SOLO,2017-11-26,Luis,296,NA,NA,Bow;Bow;ALAD;HdBw;Zro;Zro;HafB;SLAD;SLAD;Zro;Bow;ALAD;HdBw;Zro,NA,DDBFAAECCADBFA,NA,66.202,,,14,6,2.467720100474499,0.9546444483376649,17,0.8235294117647058
1677,SOLO,2017-11-26,Luis,296,NA,NA,Taf;SLAD;Taf;Zro;SLAD;ALAD;HdBw;Zro;Zro;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Zro;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Zro;SLAD;Zro;Bow;Bow;HafB;Bow;Zro;Bow;ALAD;HdBw;HdBw;Zro,NA,JCJACBFAADDDBFFAACDDDDBFFFACADDEDADBFFA,NA,190.596,,,39,7,2.5012208645547847,0.8909528484989552,28,1.3928571428571428
1688,SOLO,2017-11-27,Creek,299,NA,NA,Zro;Taf;ALAD;Zro;Taf;Taf;Zro;ALAD;HdBw;Taf;Taf;SLAD;ALAD;Zro;Taf;ALAD;HdBw;Zro;Taf;SLAD;Zro;ALAD;HdBw;Zro;Zro;SLAD;Taf;ALAD;HafB;Zro;Zro;ALAD;HdBw;Zro;Zro;Zro;Taf;Zro;Taf;Zro;ALAD;Bow;Zro;Zro,NA,AJBAJJABFJJCBAJBFAJCABFAACJBEAABFAAAJAJABDAA,NA,293.43699999999995,,,44,7,2.2898626015397325,0.8156655161583259,29,1.5172413793103448
1706,SOLO,2017-11-27,Luis,296,NA,NA,Bow;ALAD;HdBw;Zro;Taf;Taf;ALAD;HdBw;Zro;SLAD;Zro;Bow;Bow;ALAD;HdBw;HdBw,NA,DBFAJJBFACADDBFF,NA,107.431,,,16,6,2.48345859334435,0.9607329284860076,20,0.8
1707,AUDI,2017-11-29,Bare,296,8400,NA,Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;HafB;ALAD;HdBw;HdBw;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck,NA,IIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEBFFDIIIIIII,NA,97,,,46,5,1.3447300456894167,0.5791437076153946,21,2.1904761904761907
